nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-31-147,1697529451,1697529496,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.242,NA,TRUE,29.9986;79.99191;499.9807,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529497,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.139,NA,TRUE,29998597;79991898;499980747,0.007,NA,FALSE
ip-172-31-31-147,1697529451,1697529497,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.117,NA,TRUE,29998597;79991898;499980747,0.008,NA,FALSE
ip-172-31-31-147,1697529451,1697529498,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.354,NA,TRUE,4999.573;2887.162,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529499,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.343,NA,TRUE,4999.573;2887.162,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529502,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,2.221,NA,TRUE,2789316,0.004,NA,FALSE
ip-172-31-31-147,1697529451,1697529504,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,2.116,NA,TRUE,2789316,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529505,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.647,NA,TRUE,170016563,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529506,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.797,NA,TRUE,170016563,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529507,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.498,NA,TRUE,0.001036507,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529508,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.219,NA,TRUE,0.001036507,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529513,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,4.607,NA,TRUE,499980747;10000000,0.057,NA,FALSE
ip-172-31-31-147,1697529451,1697529517,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,3.954,NA,TRUE,499980747;10000000,0.038,NA,FALSE
ip-172-31-31-147,1697529451,1697529552,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.089,NA,TRUE,30000054,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529555,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.172,NA,TRUE,30000054,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529557,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.179,NA,TRUE,30000054,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529559,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.178,NA,TRUE,30000054,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529563,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323566,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,2.545,NA,TRUE,30000054;216107547,0.017,NA,FALSE
ip-172-31-31-147,1697529451,1697529567,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323566,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,1.537,NA,TRUE,30000054;216107547,0.016,NA,FALSE
ip-172-31-31-147,1697529451,1697529569,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.484,NA,TRUE,6.000011;15.99728;99.9872,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529571,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.496,NA,TRUE,6.000011;15.99728;99.9872,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529575,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4322014,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,1.573,NA,TRUE,30000054;79986418;499936032,0.028,NA,FALSE
ip-172-31-31-147,1697529451,1697529579,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4322014,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,1.986,NA,TRUE,30000054;79986418;499936032,0.028,NA,FALSE
ip-172-31-31-147,1697529451,1697529581,groupby,G1_1e7_2e0_0_0,10000000,median v3 sd v3 by id4 id5,4,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.306,NA,TRUE,199.9701;115.4886,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529583,groupby,G1_1e7_2e0_0_0,10000000,median v3 sd v3 by id4 id5,4,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.302,NA,TRUE,199.9701;115.4886,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529597,groupby,G1_1e7_2e0_0_0,10000000,max v1 - min v2 by id3,4323566,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,12.053,NA,TRUE,-8263086,0.021,NA,FALSE
ip-172-31-31-147,1697529451,1697529609,groupby,G1_1e7_2e0_0_0,10000000,max v1 - min v2 by id3,4323566,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,10.682,NA,TRUE,-8263086,0.014,NA,FALSE
ip-172-31-31-147,1697529451,1697529614,groupby,G1_1e7_2e0_0_0,10000000,largest two v3 by id6,7291480,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,3.163,NA,TRUE,419079607,0.009,NA,FALSE
ip-172-31-31-147,1697529451,1697529618,groupby,G1_1e7_2e0_0_0,10000000,largest two v3 by id6,7291480,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,1.686,NA,TRUE,419079607,0.009,NA,FALSE
ip-172-31-31-147,1697529451,1697529620,groupby,G1_1e7_2e0_0_0,10000000,regression v1 v2 by id2 id4,4,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.202,NA,TRUE,0.000001462804,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529622,groupby,G1_1e7_2e0_0_0,10000000,regression v1 v2 by id2 id4,4,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.195,NA,TRUE,0.000001462804,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529627,groupby,G1_1e7_2e0_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,3.693,NA,TRUE,499936032;10000000,0.045,NA,FALSE
ip-172-31-31-147,1697529451,1697529631,groupby,G1_1e7_2e0_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,2.39,NA,TRUE,499936032;10000000,0.04,NA,FALSE
ip-172-31-31-147,1697529451,1697529650,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.027,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529650,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.026,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529651,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.058,NA,TRUE,29998789,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529651,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.051,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529651,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.069,NA,TRUE,29998789;4999720,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529651,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.066,NA,TRUE,29998789;4999720,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529651,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.178,NA,TRUE,299.988;799.8942;4999.767,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529652,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.147,NA,TRUE,299.988;799.8942;4999.767,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529652,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.072,NA,TRUE,29998789;79989360;499976651,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529652,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.068,NA,TRUE,29998789;79989360;499976651,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529652,groupby,G1_1e7_1e2_0_1,10000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.407,NA,TRUE,499920.1;288648.1,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529653,groupby,G1_1e7_1e2_0_1,10000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.377,NA,TRUE,499920.1;288648.1,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529653,groupby,G1_1e7_1e2_0_1,10000000,max v1 - min v2 by id3,100000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.43,NA,TRUE,399882,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529654,groupby,G1_1e7_1e2_0_1,10000000,max v1 - min v2 by id3,100000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.396,NA,TRUE,399882,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529654,groupby,G1_1e7_1e2_0_1,10000000,largest two v3 by id6,200000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.277,NA,TRUE,19700451,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529654,groupby,G1_1e7_1e2_0_1,10000000,largest two v3 by id6,200000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.264,NA,TRUE,19700451,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529655,groupby,G1_1e7_1e2_0_1,10000000,regression v1 v2 by id2 id4,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.394,NA,TRUE,9.838641,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529655,groupby,G1_1e7_1e2_0_1,10000000,regression v1 v2 by id2 id4,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.394,NA,TRUE,9.838641,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529656,groupby,G1_1e7_1e2_0_1,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.564,NA,TRUE,499976651;10000000,0.058,NA,FALSE
ip-172-31-31-147,1697529451,1697529657,groupby,G1_1e7_1e2_0_1,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.481,NA,TRUE,499976651;10000000,0.059,NA,FALSE
ip-172-31-31-147,1697529451,1697529676,groupby,G1_1e7_1e2_5_0,10000000,sum v1 by id1,96,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.065,NA,TRUE,28498857,0.002,NA,FALSE
ip-172-31-31-147,1697529451,1697529676,groupby,G1_1e7_1e2_5_0,10000000,sum v1 by id1,96,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.071,NA,TRUE,28498857,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529677,groupby,G1_1e7_1e2_5_0,10000000,sum v1 by id1:id2,9216,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.098,NA,TRUE,28498857,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529677,groupby,G1_1e7_1e2_5_0,10000000,sum v1 by id1:id2,9216,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.096,NA,TRUE,28498857,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529677,groupby,G1_1e7_1e2_5_0,10000000,sum v1 mean v3 by id3,95001,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.354,NA,TRUE,28498857;4749468,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529678,groupby,G1_1e7_1e2_5_0,10000000,sum v1 mean v3 by id3,95001,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.35,NA,TRUE,28498857;4749468,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529678,groupby,G1_1e7_1e2_5_0,10000000,mean v1:v3 by id4,96,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.294,NA,TRUE,287.9894;767.8529;4799.873,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529678,groupby,G1_1e7_1e2_5_0,10000000,mean v1:v3 by id4,96,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.246,NA,TRUE,287.9894;767.8529;4799.873,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529679,groupby,G1_1e7_1e2_5_0,10000000,sum v1:v3 by id6,95001,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.362,NA,TRUE,28498857;75988394;474969574,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529679,groupby,G1_1e7_1e2_5_0,10000000,sum v1:v3 by id6,95001,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.341,NA,TRUE,28498857;75988394;474969574,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529680,groupby,G1_1e7_1e2_5_0,10000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.443,NA,TRUE,460771.2;266006.9,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529680,groupby,G1_1e7_1e2_5_0,10000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.406,NA,TRUE,460771.2;266006.9,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529681,groupby,G1_1e7_1e2_5_0,10000000,max v1 - min v2 by id3,95001,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.704,NA,TRUE,379850,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529682,groupby,G1_1e7_1e2_5_0,10000000,max v1 - min v2 by id3,95001,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.695,NA,TRUE,379850,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529683,groupby,G1_1e7_1e2_5_0,10000000,largest two v3 by id6,190002,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.712,NA,TRUE,18700555,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529683,groupby,G1_1e7_1e2_5_0,10000000,largest two v3 by id6,190002,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.74,NA,TRUE,18700555,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529684,groupby,G1_1e7_1e2_5_0,10000000,regression v1 v2 by id2 id4,9216,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.599,NA,TRUE,9.940516,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529685,groupby,G1_1e7_1e2_5_0,10000000,regression v1 v2 by id2 id4,9216,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.597,NA,TRUE,9.940516,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529688,groupby,G1_1e7_1e2_5_0,10000000,sum v3 count by id1:id6,9999993,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,3.171,NA,TRUE,474969574;10000000,0.06,NA,FALSE
ip-172-31-31-147,1697529451,1697529691,groupby,G1_1e7_1e2_5_0,10000000,sum v3 count by id1:id6,9999993,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,3.156,NA,TRUE,474969574;10000000,0.06,NA,FALSE
ip-172-31-31-147,1697529451,1697529763,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.514,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-31-147,1697529451,1697529764,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.503,NA,TRUE,299991302,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529765,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.578,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529766,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.596,NA,TRUE,299991302,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529768,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.802,NA,TRUE,299991302;50001192,0.004,NA,FALSE
ip-172-31-31-147,1697529451,1697529769,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.877,NA,TRUE,299991302;50001192,0.005,NA,FALSE
ip-172-31-31-147,1697529451,1697529771,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,1.626,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529773,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,1.316,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529775,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.931,NA,TRUE,299991302;799978221;5000103938,0.007,NA,FALSE
ip-172-31-31-147,1697529451,1697529776,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.816,NA,TRUE,299991302;799978221;5000103938,0.007,NA,FALSE
ip-172-31-31-147,1697529451,1697529781,groupby,G1_1e8_1e2_0_0,100000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,5.046,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529787,groupby,G1_1e8_1e2_0_0,100000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,5.089,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529793,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id3,1000000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,6.16,NA,TRUE,3998729,0.004,NA,FALSE
ip-172-31-31-147,1697529451,1697529800,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id3,1000000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,5.944,NA,TRUE,3998729,0.007,NA,FALSE
ip-172-31-31-147,1697529451,1697529803,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id6,2000000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,2.828,NA,TRUE,196996660,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529806,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id6,2000000,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,2.397,NA,TRUE,196996660,0.003,NA,FALSE
ip-172-31-31-147,1697529451,1697529809,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,2.521,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529812,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,2.168,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529826,groupby,G1_1e8_1e2_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,12.921,NA,TRUE,5000103938;100000000,0.564,NA,FALSE
ip-172-31-31-147,1697529451,1697529839,groupby,G1_1e8_1e2_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,12.194,NA,TRUE,5000103938;100000000,0.575,NA,FALSE
ip-172-31-31-147,1697529451,1697529968,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.659,NA,TRUE,300012466,0.002,NA,FALSE
ip-172-31-31-147,1697529451,1697529974,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.567,NA,TRUE,300012466,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529980,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,0.867,NA,TRUE,300012466,0,NA,FALSE
ip-172-31-31-147,1697529451,1697529986,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,0.789,NA,TRUE,300012466,0.001,NA,FALSE
ip-172-31-31-147,1697529451,1697529992,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999602,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,1.659,NA,TRUE,300012466;499941401,0.06,NA,FALSE
ip-172-31-31-147,1697529451,1697529998,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999602,3,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,2,1.649,NA,TRUE,300012466;499941401,0.059,NA,FALSE
ip-172-31-31-147,1697529451,1697530005,groupby,G1_1e8_1e1_0_0,100000000,mean v1:v3 by id4,10,4,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,[.data.table,1,2.127,NA,TRUE,30.00125;80.00796;499.9575,0,NA,FALSE
