nodename,batch,solution,version,git,task,data,timestamp,action,stderr,ret
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e7_1e2_0_1,1698312389.27113,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e7_1e2_0_1,1698312394.2859,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e7_1e2_5_0,1698312409.30117,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e7_1e2_5_0,1698312413.81054,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_0_0,1698312428.8258,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_0_0,1698312453.13129,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e1_0_0,1698312468.14641,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e1_0_0,1698312498.13011,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_2e0_0_0,1698312513.14536,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_2e0_0_0,1698312538.84744,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_0_1,1698312553.8627,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_0_1,1698312576.65572,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_5_0,1698312591.67098,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e8_1e2_5_0,1698312611.75193,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_0_0,1698312626.76718,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_0_0,1698312851.66575,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e1_0_0,1698312866.68104,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e1_0_0,1698313117.12408,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_2e0_0_0,1698313132.13917,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_2e0_0_0,1698313377.98056,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_0_1,1698313392.99567,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_0_1,1698313597.05345,finish,3,0
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_5_0,1698313612.06876,start,,
ip-172-31-31-147,1698310579,duckdb-latest,0.9.1.1,401c8061c6,groupby,G1_1e9_1e2_5_0,1698313808.47325,finish,3,0
ip-172-31-31-147,1698326473,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698326474.34805,start,,
ip-172-31-31-147,1698326473,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698326591.42987,finish,0,0
ip-172-31-31-147,1698326654,collapse,2.0.3,,groupby,G1_1e7_1e1_0_0,1698326655.55559,start,,
ip-172-31-31-147,1698326654,collapse,2.0.3,,groupby,G1_1e7_1e1_0_0,1698326673.79035,finish,0,0
ip-172-31-31-147,1698326654,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698326688.80546,start,,
ip-172-31-31-147,1698326654,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698326798.50053,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_0_0,1698326994.21482,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_0_0,1698327003.36244,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e1_0_0,1698327018.37769,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e1_0_0,1698327036.31159,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_2e0_0_0,1698327051.32684,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_2e0_0_0,1698327106.59669,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_0_1,1698327121.61194,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_0_1,1698327129.64142,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_5_0,1698327144.65653,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e7_1e2_5_0,1698327154.39315,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_0_0,1698327169.4084,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_0_0,1698327282.1274,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e1_0_0,1698327297.14265,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e1_0_0,1698327538.62724,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_2e0_0_0,1698327553.64248,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_2e0_0_0,1698328183.01384,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_0_1,1698328198.02908,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_0_1,1698328304.74154,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_5_0,1698328319.75679,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e8_1e2_5_0,1698328434.2086,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_0_0,1698328449.22385,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_0_0,1698330221.66423,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e1_0_0,1698330236.67949,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e1_0_0,1698333575.3077,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_2e0_0_0,1698333590.32302,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_2e0_0_0,1698342283.76872,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_0_1,1698342298.78404,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_0_1,1698343777.46392,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_5_0,1698343792.47912,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,groupby,G1_1e9_1e2_5_0,1698345623.88659,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698345638.90183,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_0_0,1698345751.72367,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_5_0,1698345766.73879,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_5_0,1698345868.5092,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_0_1,1698345883.52454,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e7_NA_0_1,1698345987.50946,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_0_0,1698346002.52471,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_0_0,1698347301.00292,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_5_0,1698347316.01818,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_5_0,1698348622.07315,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_0_1,1698348637.08848,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e8_NA_0_1,1698349833.44723,finish,0,0
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e9_NA_0_0,1698349848.46256,start,,
ip-172-31-31-147,1698326993,collapse,2.0.3,,join,J1_1e9_NA_0_0,1698370827.50361,finish,0,0
ip-172-31-31-147,1699266597,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,join,J1_1e9_NA_0_0,1699266602.09238,start,,
ip-172-31-31-147,1699266597,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,join,J1_1e9_NA_0_0,1699270995.54609,finish,2,2
ip-172-31-31-147,1699289348,juliads,0.7.18, ,join,J1_1e9_NA_0_0,1699289354.28059,start,,
ip-172-31-31-147,1699289348,juliads,0.7.18, ,join,J1_1e9_NA_0_0,1699289905.26854,finish,0,0
ip-172-31-31-147,1699289348,juliadf,1.6.1,04c738083f29f86e62c8afc341f0967d8717bdb8,join,J1_1e9_NA_0_0,1699289920.28361,start,,
ip-172-31-31-147,1699289348,juliadf,1.6.1,04c738083f29f86e62c8afc341f0967d8717bdb8,join,J1_1e9_NA_0_0,1699290895.10819,finish,1,137
ip-172-31-31-147,1699289348,dplyr,1.1.3,,join,J1_1e9_NA_0_0,1699290910.12338,start,,
ip-172-31-31-147,1699289348,dplyr,1.1.3,,join,J1_1e9_NA_0_0,1699301730.12933,finish,1,137
ip-172-31-31-147,1699289348,pandas,2.1.1,e86ed377639948c64c429059127bcf5b359ab6be,join,J1_1e9_NA_0_0,1699301745.14452,start,,
ip-172-31-31-147,1699289348,pandas,2.1.1,e86ed377639948c64c429059127bcf5b359ab6be,join,J1_1e9_NA_0_0,1699301939.6746,finish,31,1
ip-172-31-31-147,1699289348,dask,2023.10.1,4884d56ce751f0691cdee3b6db4a8bcf05c474df,join,J1_1e9_NA_0_0,1699301954.68981,start,,
ip-172-31-31-147,1699289348,dask,2023.10.1,4884d56ce751f0691cdee3b6db4a8bcf05c474df,join,J1_1e9_NA_0_0,1699308552.08238,finish,1,137
ip-172-31-31-147,1699289348,polars,0.19.11,,join,J1_1e9_NA_0_0,1699308567.0974,start,,
ip-172-31-31-147,1699289348,polars,0.19.11,,join,J1_1e9_NA_0_0,1699309310.23003,finish,1,137
ip-172-31-31-147,1699289348,arrow,13.0.0.1,,join,J1_1e9_NA_0_0,1699309325.24506,start,,
ip-172-31-31-147,1699289348,arrow,13.0.0.1,,join,J1_1e9_NA_0_0,1699309934.66574,finish,1,137
ip-172-31-31-147,1699437325,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,join,J1_1e9_NA_0_0,1699437325.61783,start,,
ip-172-31-31-147,1699437325,data.table,1.14.9,88039186915028ab3c93ccfd8e22c0d1c3534b1a,join,J1_1e9_NA_0_0,1699451725.72193,finish,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_0_0,1700587791.42537,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_0_0,1700587938.58807,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e1_0_0,1700587953.60331,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e1_0_0,1700588100.60355,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_2e0_0_0,1700588115.61882,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_2e0_0_0,1700588261.57888,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_0_1,1700588276.59411,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_0_1,1700588423.54863,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_5_0,1700588438.56387,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e7_1e2_5_0,1700588585.52743,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_0_0,1700588600.54268,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_0_0,1700588768.08545,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e1_0_0,1700588783.10067,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e1_0_0,1700588953.42058,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_2e0_0_0,1700588968.43582,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_2e0_0_0,1700589140.05388,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_0_1,1700589155.06912,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_0_1,1700589323.62503,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_5_0,1700589338.64027,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e8_1e2_5_0,1700589511.2378,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_0_0,1700589526.25303,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_0_0,1700589923.66532,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e1_0_0,1700589938.68043,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e1_0_0,1700590367.76374,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_2e0_0_0,1700590382.77899,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_2e0_0_0,1700590849.19496,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_0_1,1700590864.2102,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_0_1,1700591277.14579,finish,131,0
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_5_0,1700591292.16105,start,,
ip-172-31-38-198,1700587790,clickhouse,23.10.2.13,,groupby,G1_1e9_1e2_5_0,1700591759.14913,finish,131,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_0_0,1700600133.70651,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_0_0,1700600286.62925,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_5_0,1700600301.64177,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_5_0,1700600454.73575,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_0_1,1700600469.75086,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e7_NA_0_1,1700600619.6822,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_0_0,1700600634.69741,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_0_0,1700600898.70815,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_5_0,1700600913.72327,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_5_0,1700601185.09986,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_0_1,1700601200.1151,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e8_NA_0_1,1700601443.93793,finish,374,0
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e9_NA_0_0,1700601458.95318,start,,
ip-172-31-38-198,1700600133,clickhouse,23.10.2.13,,join,J1_1e9_NA_0_0,1700603770.91887,finish,384,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_0_0,1701369994.69405,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_0_0,1701370140.62271,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e1_0_0,1701370155.63795,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e1_0_0,1701370301.55549,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_2e0_0_0,1701370316.57071,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_2e0_0_0,1701370462.4764,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_0_1,1701370477.49151,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_0_1,1701370623.14652,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_5_0,1701370638.16158,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e7_1e2_5_0,1701370785.08764,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_0_0,1701370800.10274,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_0_0,1701370969.27411,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e1_0_0,1701370984.28933,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e1_0_0,1701371155.42928,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_2e0_0_0,1701371170.44446,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_2e0_0_0,1701371345.68965,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_0_1,1701371360.70485,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_0_1,1701371532.18096,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_5_0,1701371547.19619,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e8_1e2_5_0,1701371722.46219,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_0_0,1701371737.4773,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_0_0,1701372148.63957,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e1_0_0,1701372163.65481,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e1_0_0,1701372615.23127,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_2e0_0_0,1701372630.24634,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_2e0_0_0,1701373120.45832,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_0_1,1701373135.46556,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_0_1,1701373553.48765,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_5_0,1701373568.50278,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,groupby,G1_1e9_1e2_5_0,1701374072.93384,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_0_0,1701374087.94907,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_0_0,1701374240.11203,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_5_0,1701374255.1273,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_5_0,1701374407.09062,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_0_1,1701374422.10581,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e7_NA_0_1,1701374573.05233,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_0_0,1701374588.06756,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_0_0,1701374853.35387,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_5_0,1701374868.36894,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_5_0,1701375139.58052,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_0_1,1701375154.58548,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e8_NA_0_1,1701375400.56497,finish,0,0
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e9_NA_0_0,1701375415.58009,start,,
ip-172-31-38-198,1701369994,clickhouse,23.10.4.25,,join,J1_1e9_NA_0_0,1701377769.12339,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_0_0,1701270373.98008,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_0_0,1701270419.69202,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e1_0_0,1701270434.7073,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e1_0_0,1701270696.40654,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_2e0_0_0,1701270711.42164,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_2e0_0_0,1701271665.05859,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_0_1,1701271680.07383,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_0_1,1701271724.90644,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_5_0,1701271739.92167,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e7_1e2_5_0,1701271741.80487,finish,1,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_0_0,1701271756.82011,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_0_0,1701272323.32654,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e1_0_0,1701272338.34178,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e1_0_0,1701279538.71904,finish,5477,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_2e0_0_0,1701279553.73412,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_2e0_0_0,1701286773.73856,finish,1053,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_0_1,1701286788.7538,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_0_1,1701287351.43274,finish,0,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_5_0,1701287366.44798,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e8_1e2_5_0,1701287368.35025,finish,1,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e2_0_0,1701287383.3655,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e2_0_0,1701298184.22329,finish,16301,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e1_0_0,1701298199.23849,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e1_0_0,1701308999.66472,finish,3388,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_2e0_0_0,1701309014.67983,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_2e0_0_0,1701319814.99198,finish,2416,0
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e2_0_1,1701319830.00705,start,,
ip-172-31-31-147,1701270373,dask,2023.10.0,3a8f8248884f8c69b76d610d8a44d9b6501d7a7a,groupby,G1_1e9_1e2_0_1,1701330630.76343,finish,30812,0
